Unnamed: 0,b_w,b_b,monthly_cuml,months,seed,alpha,shift,D
2,0.07,0.03,3.0,2,cccd34d95dc5,0.1,3,0.8
3,0.07,0.03,3.0,3,cccd34d95dc5,0.1,3,0.8
4,0.07,0.03,9.0,4,cccd34d95dc5,0.1,3,0.8
5,0.07,0.03,21.0,5,cccd34d95dc5,0.1,3,0.8
6,0.07,0.03,68.0,6,cccd34d95dc5,0.1,3,0.8
7,0.07,0.03,130.0,7,cccd34d95dc5,0.1,3,0.8
8,0.07,0.03,192.0,8,cccd34d95dc5,0.1,3,0.8
9,0.07,0.03,388.0,9,cccd34d95dc5,0.1,3,0.8
10,0.07,0.03,612.0,10,cccd34d95dc5,0.1,3,0.8
11,0.07,0.03,763.0,11,cccd34d95dc5,0.1,3,0.8
12,0.07,0.03,940.0,12,cccd34d95dc5,0.1,3,0.8
13,0.07,0.03,1110.0,13,cccd34d95dc5,0.1,3,0.8
0,0.07,0.03,1.0,0,7c62d5d4b438,0.1,3,0.8
1,0.07,0.03,7.0,1,7c62d5d4b438,0.1,3,0.8
2,0.07,0.03,17.0,2,7c62d5d4b438,0.1,3,0.8
3,0.07,0.03,57.0,3,7c62d5d4b438,0.1,3,0.8
4,0.07,0.03,157.0,4,7c62d5d4b438,0.1,3,0.8
5,0.07,0.03,352.0,5,7c62d5d4b438,0.1,3,0.8
6,0.07,0.03,540.0,6,7c62d5d4b438,0.1,3,0.8
7,0.07,0.03,675.0,7,7c62d5d4b438,0.1,3,0.8
8,0.07,0.03,777.0,8,7c62d5d4b438,0.1,3,0.8
9,0.07,0.03,969.0,9,7c62d5d4b438,0.1,3,0.8
10,0.07,0.03,1068.0,10,7c62d5d4b438,0.1,3,0.8
11,0.07,0.03,1117.0,11,7c62d5d4b438,0.1,3,0.8
12,0.07,0.03,1227.0,12,7c62d5d4b438,0.1,3,0.8
13,0.07,0.03,1328.0,13,7c62d5d4b438,0.1,3,0.8
0,0.07,0.03,40.0,0,ae89ce58d543,0.1,3,0.8
1,0.07,0.03,126.0,1,ae89ce58d543,0.1,3,0.8
2,0.07,0.03,242.0,2,ae89ce58d543,0.1,3,0.8
3,0.07,0.03,471.0,3,ae89ce58d543,0.1,3,0.8
4,0.07,0.03,718.0,4,ae89ce58d543,0.1,3,0.8
5,0.07,0.03,910.0,5,ae89ce58d543,0.1,3,0.8
6,0.07,0.03,1031.0,6,ae89ce58d543,0.1,3,0.8
7,0.07,0.03,1123.0,7,ae89ce58d543,0.1,3,0.8
8,0.07,0.03,1150.0,8,ae89ce58d543,0.1,3,0.8
9,0.07,0.03,1267.0,9,ae89ce58d543,0.1,3,0.8
10,0.07,0.03,1326.0,10,ae89ce58d543,0.1,3,0.8
11,0.07,0.03,1350.0,11,ae89ce58d543,0.1,3,0.8
12,0.07,0.03,1428.0,12,ae89ce58d543,0.1,3,0.8
13,0.07,0.03,1512.0,13,ae89ce58d543,0.1,3,0.8
0,0.07,0.03,1.0,0,55f247e9a0dd,0.1,3,0.8
1,0.07,0.03,2.0,1,55f247e9a0dd,0.1,3,0.8
2,0.07,0.03,2.0,2,55f247e9a0dd,0.1,3,0.8
3,0.07,0.03,3.0,3,55f247e9a0dd,0.1,3,0.8
4,0.07,0.03,8.0,4,55f247e9a0dd,0.1,3,0.8
5,0.07,0.03,27.0,5,55f247e9a0dd,0.1,3,0.8
6,0.07,0.03,46.0,6,55f247e9a0dd,0.1,3,0.8
7,0.07,0.03,76.0,7,55f247e9a0dd,0.1,3,0.8
8,0.07,0.03,168.0,8,55f247e9a0dd,0.1,3,0.8
9,0.07,0.03,391.0,9,55f247e9a0dd,0.1,3,0.8
10,0.07,0.03,603.0,10,55f247e9a0dd,0.1,3,0.8
11,0.07,0.03,767.0,11,55f247e9a0dd,0.1,3,0.8
12,0.07,0.03,951.0,12,55f247e9a0dd,0.1,3,0.8
13,0.07,0.03,1131.0,13,55f247e9a0dd,0.1,3,0.8
0,0.07,0.03,1.0,0,93bf8869354b,0.1,3,0.8
1,0.07,0.03,5.0,1,93bf8869354b,0.1,3,0.8
2,0.07,0.03,7.0,2,93bf8869354b,0.1,3,0.8
3,0.07,0.03,51.0,3,93bf8869354b,0.1,3,0.8
4,0.07,0.03,142.0,4,93bf8869354b,0.1,3,0.8
5,0.07,0.03,318.0,5,93bf8869354b,0.1,3,0.8
6,0.07,0.03,505.0,6,93bf8869354b,0.1,3,0.8
7,0.07,0.03,657.0,7,93bf8869354b,0.1,3,0.8
8,0.07,0.03,748.0,8,93bf8869354b,0.1,3,0.8
9,0.07,0.03,936.0,9,93bf8869354b,0.1,3,0.8
10,0.07,0.03,1048.0,10,93bf8869354b,0.1,3,0.8
11,0.07,0.03,1101.0,11,93bf8869354b,0.1,3,0.8
12,0.07,0.03,1232.0,12,93bf8869354b,0.1,3,0.8
13,0.07,0.03,1338.0,13,93bf8869354b,0.1,3,0.8
0,0.07,0.03,1.0,0,1219bf7ef233,0.1,3,0.8
1,0.07,0.03,1.0,1,1219bf7ef233,0.1,3,0.8
2,0.07,0.03,1.0,2,1219bf7ef233,0.1,3,0.8
3,0.07,0.03,2.0,3,1219bf7ef233,0.1,3,0.8
4,0.07,0.03,2.0,4,1219bf7ef233,0.1,3,0.8
5,0.07,0.03,2.0,5,1219bf7ef233,0.1,3,0.8
6,0.07,0.03,2.0,6,1219bf7ef233,0.1,3,0.8
7,0.07,0.03,2.0,7,1219bf7ef233,0.1,3,0.8
8,0.07,0.03,2.0,8,1219bf7ef233,0.1,3,0.8
9,0.07,0.03,2.0,9,1219bf7ef233,0.1,3,0.8
10,0.07,0.03,2.0,10,1219bf7ef233,0.1,3,0.8
11,0.07,0.03,2.0,11,1219bf7ef233,0.1,3,0.8
12,0.07,0.03,2.0,12,1219bf7ef233,0.1,3,0.8
13,0.07,0.03,3.0,13,1219bf7ef233,0.1,3,0.8
0,0.07,0.03,1.0,0,4ca5735177c8,0.1,3,0.8
1,0.07,0.03,1.0,1,4ca5735177c8,0.1,3,0.8
2,0.07,0.03,1.0,2,4ca5735177c8,0.1,3,0.8
3,0.07,0.03,1.0,3,4ca5735177c8,0.1,3,0.8
4,0.07,0.03,1.0,4,4ca5735177c8,0.1,3,0.8
5,0.07,0.03,1.0,5,4ca5735177c8,0.1,3,0.8
6,0.07,0.03,1.0,6,4ca5735177c8,0.1,3,0.8
7,0.07,0.03,1.0,7,4ca5735177c8,0.1,3,0.8
8,0.07,0.03,1.0,8,4ca5735177c8,0.1,3,0.8
9,0.07,0.03,1.0,9,4ca5735177c8,0.1,3,0.8
10,0.07,0.03,1.0,10,4ca5735177c8,0.1,3,0.8
11,0.07,0.03,1.0,11,4ca5735177c8,0.1,3,0.8
12,0.07,0.03,1.0,12,4ca5735177c8,0.1,3,0.8
13,0.07,0.03,1.0,13,4ca5735177c8,0.1,3,0.8
0,0.07,0.03,1.0,0,7d28809654c9,0.1,3,0.8
1,0.07,0.03,2.0,1,7d28809654c9,0.1,3,0.8
2,0.07,0.03,2.0,2,7d28809654c9,0.1,3,0.8
3,0.07,0.03,7.0,3,7d28809654c9,0.1,3,0.8
4,0.07,0.03,21.0,4,7d28809654c9,0.1,3,0.8
5,0.07,0.03,42.0,5,7d28809654c9,0.1,3,0.8
6,0.07,0.03,119.0,6,7d28809654c9,0.1,3,0.8
7,0.07,0.03,255.0,7,7d28809654c9,0.1,3,0.8
8,0.07,0.03,430.0,8,7d28809654c9,0.1,3,0.8
9,0.07,0.03,645.0,9,7d28809654c9,0.1,3,0.8
10,0.07,0.03,810.0,10,7d28809654c9,0.1,3,0.8
11,0.07,0.03,920.0,11,7d28809654c9,0.1,3,0.8
12,0.07,0.03,1092.0,12,7d28809654c9,0.1,3,0.8
13,0.07,0.03,1228.0,13,7d28809654c9,0.1,3,0.8
0,0.07,0.03,7.0,0,d74c216d2abf,0.1,3,0.8
1,0.07,0.03,29.0,1,d74c216d2abf,0.1,3,0.8
2,0.07,0.03,53.0,2,d74c216d2abf,0.1,3,0.8
3,0.07,0.03,169.0,3,d74c216d2abf,0.1,3,0.8
4,0.07,0.03,358.0,4,d74c216d2abf,0.1,3,0.8
5,0.07,0.03,596.0,5,d74c216d2abf,0.1,3,0.8
6,0.07,0.03,798.0,6,d74c216d2abf,0.1,3,0.8
7,0.07,0.03,911.0,7,d74c216d2abf,0.1,3,0.8
8,0.07,0.03,967.0,8,d74c216d2abf,0.1,3,0.8
9,0.07,0.03,1112.0,9,d74c216d2abf,0.1,3,0.8
10,0.07,0.03,1181.0,10,d74c216d2abf,0.1,3,0.8
11,0.07,0.03,1216.0,11,d74c216d2abf,0.1,3,0.8
12,0.07,0.03,1315.0,12,d74c216d2abf,0.1,3,0.8
13,0.07,0.03,1398.0,13,d74c216d2abf,0.1,3,0.8
0,0.07,0.03,2.0,0,f6806da99e31,0.1,3,0.8
1,0.07,0.03,2.0,1,f6806da99e31,0.1,3,0.8
2,0.07,0.03,3.0,2,f6806da99e31,0.1,3,0.8
3,0.07,0.03,5.0,3,f6806da99e31,0.1,3,0.8
4,0.07,0.03,8.0,4,f6806da99e31,0.1,3,0.8
5,0.07,0.03,17.0,5,f6806da99e31,0.1,3,0.8
6,0.07,0.03,37.0,6,f6806da99e31,0.1,3,0.8
7,0.07,0.03,87.0,7,f6806da99e31,0.1,3,0.8
8,0.07,0.03,144.0,8,f6806da99e31,0.1,3,0.8
9,0.07,0.03,316.0,9,f6806da99e31,0.1,3,0.8
10,0.07,0.03,559.0,10,f6806da99e31,0.1,3,0.8
11,0.07,0.03,740.0,11,f6806da99e31,0.1,3,0.8
12,0.07,0.03,897.0,12,f6806da99e31,0.1,3,0.8
13,0.07,0.03,1078.0,13,f6806da99e31,0.1,3,0.8
0,0.07,0.03,1.0,0,296ec13ba317,0.1,3,0.8
1,0.07,0.03,4.0,1,296ec13ba317,0.1,3,0.8
2,0.07,0.03,6.0,2,296ec13ba317,0.1,3,0.8
3,0.07,0.03,7.0,3,296ec13ba317,0.1,3,0.8
4,0.07,0.03,16.0,4,296ec13ba317,0.1,3,0.8
5,0.07,0.03,34.0,5,296ec13ba317,0.1,3,0.8
6,0.07,0.03,63.0,6,296ec13ba317,0.1,3,0.8
7,0.07,0.03,126.0,7,296ec13ba317,0.1,3,0.8
8,0.07,0.03,208.0,8,296ec13ba317,0.1,3,0.8
9,0.07,0.03,434.0,9,296ec13ba317,0.1,3,0.8
10,0.07,0.03,642.0,10,296ec13ba317,0.1,3,0.8
11,0.07,0.03,777.0,11,296ec13ba317,0.1,3,0.8
12,0.07,0.03,955.0,12,296ec13ba317,0.1,3,0.8
13,0.07,0.03,1135.0,13,296ec13ba317,0.1,3,0.8
0,0.07,0.03,1.0,0,55bec6d011c4,0.1,3,0.8
1,0.07,0.03,1.0,1,55bec6d011c4,0.1,3,0.8
2,0.07,0.03,2.0,2,55bec6d011c4,0.1,3,0.8
3,0.07,0.03,2.0,3,55bec6d011c4,0.1,3,0.8
4,0.07,0.03,2.0,4,55bec6d011c4,0.1,3,0.8
5,0.07,0.03,2.0,5,55bec6d011c4,0.1,3,0.8
6,0.07,0.03,2.0,6,55bec6d011c4,0.1,3,0.8
7,0.07,0.03,2.0,7,55bec6d011c4,0.1,3,0.8
8,0.07,0.03,2.0,8,55bec6d011c4,0.1,3,0.8
9,0.07,0.03,2.0,9,55bec6d011c4,0.1,3,0.8
10,0.07,0.03,2.0,10,55bec6d011c4,0.1,3,0.8
11,0.07,0.03,2.0,11,55bec6d011c4,0.1,3,0.8
12,0.07,0.03,2.0,12,55bec6d011c4,0.1,3,0.8
13,0.07,0.03,3.0,13,55bec6d011c4,0.1,3,0.8
0,0.07,0.03,9.0,0,2a5cd8f9b12d,0.1,3,0.8
1,0.07,0.03,19.0,1,2a5cd8f9b12d,0.1,3,0.8
2,0.07,0.03,32.0,2,2a5cd8f9b12d,0.1,3,0.8
3,0.07,0.03,86.0,3,2a5cd8f9b12d,0.1,3,0.8
4,0.07,0.03,207.0,4,2a5cd8f9b12d,0.1,3,0.8
5,0.07,0.03,376.0,5,2a5cd8f9b12d,0.1,3,0.8
6,0.07,0.03,596.0,6,2a5cd8f9b12d,0.1,3,0.8
7,0.07,0.03,728.0,7,2a5cd8f9b12d,0.1,3,0.8
8,0.07,0.03,815.0,8,2a5cd8f9b12d,0.1,3,0.8
9,0.07,0.03,996.0,9,2a5cd8f9b12d,0.1,3,0.8
10,0.07,0.03,1089.0,10,2a5cd8f9b12d,0.1,3,0.8
11,0.07,0.03,1137.0,11,2a5cd8f9b12d,0.1,3,0.8
12,0.07,0.03,1255.0,12,2a5cd8f9b12d,0.1,3,0.8
13,0.07,0.03,1357.0,13,2a5cd8f9b12d,0.1,3,0.8
0,0.07,0.03,3.0,0,749ba437ddb7,0.1,3,0.8
1,0.07,0.03,16.0,1,749ba437ddb7,0.1,3,0.8
2,0.07,0.03,25.0,2,749ba437ddb7,0.1,3,0.8
3,0.07,0.03,99.0,3,749ba437ddb7,0.1,3,0.8
4,0.07,0.03,238.0,4,749ba437ddb7,0.1,3,0.8
5,0.07,0.03,428.0,5,749ba437ddb7,0.1,3,0.8
6,0.07,0.03,626.0,6,749ba437ddb7,0.1,3,0.8
7,0.07,0.03,767.0,7,749ba437ddb7,0.1,3,0.8
8,0.07,0.03,863.0,8,749ba437ddb7,0.1,3,0.8
9,0.07,0.03,1042.0,9,749ba437ddb7,0.1,3,0.8
10,0.07,0.03,1129.0,10,749ba437ddb7,0.1,3,0.8
11,0.07,0.03,1167.0,11,749ba437ddb7,0.1,3,0.8
12,0.07,0.03,1277.0,12,749ba437ddb7,0.1,3,0.8
13,0.07,0.03,1374.0,13,749ba437ddb7,0.1,3,0.8
0,0.07,0.03,1.0,0,76e861eddebb,0.1,3,0.8
1,0.07,0.03,3.0,1,76e861eddebb,0.1,3,0.8
2,0.07,0.03,5.0,2,76e861eddebb,0.1,3,0.8
3,0.07,0.03,5.0,3,76e861eddebb,0.1,3,0.8
4,0.07,0.03,14.0,4,76e861eddebb,0.1,3,0.8
5,0.07,0.03,30.0,5,76e861eddebb,0.1,3,0.8
6,0.07,0.03,62.0,6,76e861eddebb,0.1,3,0.8
7,0.07,0.03,127.0,7,76e861eddebb,0.1,3,0.8
8,0.07,0.03,211.0,8,76e861eddebb,0.1,3,0.8
9,0.07,0.03,431.0,9,76e861eddebb,0.1,3,0.8
10,0.07,0.03,650.0,10,76e861eddebb,0.1,3,0.8
11,0.07,0.03,783.0,11,76e861eddebb,0.1,3,0.8
12,0.07,0.03,964.0,12,76e861eddebb,0.1,3,0.8
13,0.07,0.03,1147.0,13,76e861eddebb,0.1,3,0.8
0,0.07,0.03,2.0,0,609de8094345,0.1,3,0.8
1,0.07,0.03,15.0,1,609de8094345,0.1,3,0.8
2,0.07,0.03,32.0,2,609de8094345,0.1,3,0.8
3,0.07,0.03,133.0,3,609de8094345,0.1,3,0.8
4,0.07,0.03,298.0,4,609de8094345,0.1,3,0.8
5,0.07,0.03,493.0,5,609de8094345,0.1,3,0.8
6,0.07,0.03,702.0,6,609de8094345,0.1,3,0.8
7,0.07,0.03,833.0,7,609de8094345,0.1,3,0.8
8,0.07,0.03,906.0,8,609de8094345,0.1,3,0.8
9,0.07,0.03,1065.0,9,609de8094345,0.1,3,0.8
10,0.07,0.03,1151.0,10,609de8094345,0.1,3,0.8
11,0.07,0.03,1183.0,11,609de8094345,0.1,3,0.8
12,0.07,0.03,1295.0,12,609de8094345,0.1,3,0.8
13,0.07,0.03,1386.0,13,609de8094345,0.1,3,0.8
0,0.07,0.03,3.0,0,e9a73389bd39,0.1,3,0.8
1,0.07,0.03,7.0,1,e9a73389bd39,0.1,3,0.8
2,0.07,0.03,16.0,2,e9a73389bd39,0.1,3,0.8
3,0.07,0.03,41.0,3,e9a73389bd39,0.1,3,0.8
4,0.07,0.03,105.0,4,e9a73389bd39,0.1,3,0.8
5,0.07,0.03,248.0,5,e9a73389bd39,0.1,3,0.8
6,0.07,0.03,435.0,6,e9a73389bd39,0.1,3,0.8
7,0.07,0.03,596.0,7,e9a73389bd39,0.1,3,0.8
8,0.07,0.03,677.0,8,e9a73389bd39,0.1,3,0.8
9,0.07,0.03,864.0,9,e9a73389bd39,0.1,3,0.8
10,0.07,0.03,986.0,10,e9a73389bd39,0.1,3,0.8
11,0.07,0.03,1058.0,11,e9a73389bd39,0.1,3,0.8
12,0.07,0.03,1196.0,12,e9a73389bd39,0.1,3,0.8
13,0.07,0.03,1302.0,13,e9a73389bd39,0.1,3,0.8
0,0.07,0.03,1.0,0,35636e715893,0.1,3,0.8
1,0.07,0.03,11.0,1,35636e715893,0.1,3,0.8
2,0.07,0.03,24.0,2,35636e715893,0.1,3,0.8
3,0.07,0.03,65.0,3,35636e715893,0.1,3,0.8
4,0.07,0.03,174.0,4,35636e715893,0.1,3,0.8
5,0.07,0.03,366.0,5,35636e715893,0.1,3,0.8
6,0.07,0.03,614.0,6,35636e715893,0.1,3,0.8
7,0.07,0.03,757.0,7,35636e715893,0.1,3,0.8
8,0.07,0.03,842.0,8,35636e715893,0.1,3,0.8
9,0.07,0.03,1031.0,9,35636e715893,0.1,3,0.8
10,0.07,0.03,1115.0,10,35636e715893,0.1,3,0.8
11,0.07,0.03,1163.0,11,35636e715893,0.1,3,0.8
12,0.07,0.03,1275.0,12,35636e715893,0.1,3,0.8
13,0.07,0.03,1368.0,13,35636e715893,0.1,3,0.8
0,0.07,0.03,1.0,0,a3f19d8bbf50,0.1,3,0.8
1,0.07,0.03,1.0,1,a3f19d8bbf50,0.1,3,0.8
2,0.07,0.03,1.0,2,a3f19d8bbf50,0.1,3,0.8
3,0.07,0.03,1.0,3,a3f19d8bbf50,0.1,3,0.8
4,0.07,0.03,1.0,4,a3f19d8bbf50,0.1,3,0.8
5,0.07,0.03,1.0,5,a3f19d8bbf50,0.1,3,0.8
6,0.07,0.03,1.0,6,a3f19d8bbf50,0.1,3,0.8
7,0.07,0.03,1.0,7,a3f19d8bbf50,0.1,3,0.8
8,0.07,0.03,1.0,8,a3f19d8bbf50,0.1,3,0.8
9,0.07,0.03,1.0,9,a3f19d8bbf50,0.1,3,0.8
10,0.07,0.03,1.0,10,a3f19d8bbf50,0.1,3,0.8
11,0.07,0.03,1.0,11,a3f19d8bbf50,0.1,3,0.8
12,0.07,0.03,1.0,12,a3f19d8bbf50,0.1,3,0.8
13,0.07,0.03,1.0,13,a3f19d8bbf50,0.1,3,0.8
0,0.07,0.03,1.0,0,ab6bb4584e99,0.1,3,0.8
1,0.07,0.03,2.0,1,ab6bb4584e99,0.1,3,0.8
2,0.07,0.03,3.0,2,ab6bb4584e99,0.1,3,0.8
3,0.07,0.03,3.0,3,ab6bb4584e99,0.1,3,0.8
4,0.07,0.03,4.0,4,ab6bb4584e99,0.1,3,0.8
5,0.07,0.03,6.0,5,ab6bb4584e99,0.1,3,0.8
6,0.07,0.03,7.0,6,ab6bb4584e99,0.1,3,0.8
7,0.07,0.03,9.0,7,ab6bb4584e99,0.1,3,0.8
8,0.07,0.03,10.0,8,ab6bb4584e99,0.1,3,0.8
9,0.07,0.03,10.0,9,ab6bb4584e99,0.1,3,0.8
10,0.07,0.03,10.0,10,ab6bb4584e99,0.1,3,0.8
11,0.07,0.03,10.0,11,ab6bb4584e99,0.1,3,0.8
12,0.07,0.03,11.0,12,ab6bb4584e99,0.1,3,0.8
13,0.07,0.03,14.0,13,ab6bb4584e99,0.1,3,0.8
0,0.07,0.03,15.0,0,1c40b7658984,0.1,3,0.8
1,0.07,0.03,24.0,1,1c40b7658984,0.1,3,0.8
2,0.07,0.03,42.0,2,1c40b7658984,0.1,3,0.8
3,0.07,0.03,126.0,3,1c40b7658984,0.1,3,0.8
4,0.07,0.03,279.0,4,1c40b7658984,0.1,3,0.8
5,0.07,0.03,492.0,5,1c40b7658984,0.1,3,0.8
6,0.07,0.03,708.0,6,1c40b7658984,0.1,3,0.8
7,0.07,0.03,853.0,7,1c40b7658984,0.1,3,0.8
8,0.07,0.03,917.0,8,1c40b7658984,0.1,3,0.8
9,0.07,0.03,1079.0,9,1c40b7658984,0.1,3,0.8
10,0.07,0.03,1151.0,10,1c40b7658984,0.1,3,0.8
11,0.07,0.03,1192.0,11,1c40b7658984,0.1,3,0.8
12,0.07,0.03,1293.0,12,1c40b7658984,0.1,3,0.8
13,0.07,0.03,1382.0,13,1c40b7658984,0.1,3,0.8
0,0.07,0.03,1.0,0,728f5e3006cb,0.1,3,0.8
1,0.07,0.03,2.0,1,728f5e3006cb,0.1,3,0.8
2,0.07,0.03,2.0,2,728f5e3006cb,0.1,3,0.8
3,0.07,0.03,6.0,3,728f5e3006cb,0.1,3,0.8
4,0.07,0.03,17.0,4,728f5e3006cb,0.1,3,0.8
5,0.07,0.03,53.0,5,728f5e3006cb,0.1,3,0.8
6,0.07,0.03,147.0,6,728f5e3006cb,0.1,3,0.8
7,0.07,0.03,248.0,7,728f5e3006cb,0.1,3,0.8
8,0.07,0.03,365.0,8,728f5e3006cb,0.1,3,0.8
9,0.07,0.03,558.0,9,728f5e3006cb,0.1,3,0.8
10,0.07,0.03,716.0,10,728f5e3006cb,0.1,3,0.8
11,0.07,0.03,835.0,11,728f5e3006cb,0.1,3,0.8
12,0.07,0.03,1008.0,12,728f5e3006cb,0.1,3,0.8
13,0.07,0.03,1172.0,13,728f5e3006cb,0.1,3,0.8
0,0.07,0.03,1.0,0,939c8fe28a3c,0.1,3,0.8
1,0.07,0.03,1.0,1,939c8fe28a3c,0.1,3,0.8
2,0.07,0.03,1.0,2,939c8fe28a3c,0.1,3,0.8
3,0.07,0.03,1.0,3,939c8fe28a3c,0.1,3,0.8
4,0.07,0.03,2.0,4,939c8fe28a3c,0.1,3,0.8
5,0.07,0.03,2.0,5,939c8fe28a3c,0.1,3,0.8
6,0.07,0.03,2.0,6,939c8fe28a3c,0.1,3,0.8
7,0.07,0.03,3.0,7,939c8fe28a3c,0.1,3,0.8
8,0.07,0.03,3.0,8,939c8fe28a3c,0.1,3,0.8
9,0.07,0.03,6.0,9,939c8fe28a3c,0.1,3,0.8
10,0.07,0.03,18.0,10,939c8fe28a3c,0.1,3,0.8
11,0.07,0.03,69.0,11,939c8fe28a3c,0.1,3,0.8
12,0.07,0.03,168.0,12,939c8fe28a3c,0.1,3,0.8
13,0.07,0.03,310.0,13,939c8fe28a3c,0.1,3,0.8
0,0.07,0.03,17.0,0,7e051ba37ad4,0.1,3,0.8
1,0.07,0.03,34.0,1,7e051ba37ad4,0.1,3,0.8
2,0.07,0.03,84.0,2,7e051ba37ad4,0.1,3,0.8
3,0.07,0.03,218.0,3,7e051ba37ad4,0.1,3,0.8
4,0.07,0.03,434.0,4,7e051ba37ad4,0.1,3,0.8
5,0.07,0.03,669.0,5,7e051ba37ad4,0.1,3,0.8
6,0.07,0.03,864.0,6,7e051ba37ad4,0.1,3,0.8
7,0.07,0.03,964.0,7,7e051ba37ad4,0.1,3,0.8
8,0.07,0.03,1010.0,8,7e051ba37ad4,0.1,3,0.8
9,0.07,0.03,1144.0,9,7e051ba37ad4,0.1,3,0.8
10,0.07,0.03,1211.0,10,7e051ba37ad4,0.1,3,0.8
11,0.07,0.03,1233.0,11,7e051ba37ad4,0.1,3,0.8
12,0.07,0.03,1323.0,12,7e051ba37ad4,0.1,3,0.8
13,0.07,0.03,1404.0,13,7e051ba37ad4,0.1,3,0.8
0,0.07,0.03,1.0,0,11892eedcbe2,0.1,3,0.8
1,0.07,0.03,1.0,1,11892eedcbe2,0.1,3,0.8
2,0.07,0.03,1.0,2,11892eedcbe2,0.1,3,0.8
3,0.07,0.03,1.0,3,11892eedcbe2,0.1,3,0.8
4,0.07,0.03,2.0,4,11892eedcbe2,0.1,3,0.8
5,0.07,0.03,2.0,5,11892eedcbe2,0.1,3,0.8
6,0.07,0.03,2.0,6,11892eedcbe2,0.1,3,0.8
7,0.07,0.03,2.0,7,11892eedcbe2,0.1,3,0.8
8,0.07,0.03,2.0,8,11892eedcbe2,0.1,3,0.8
9,0.07,0.03,2.0,9,11892eedcbe2,0.1,3,0.8
10,0.07,0.03,2.0,10,11892eedcbe2,0.1,3,0.8
11,0.07,0.03,2.0,11,11892eedcbe2,0.1,3,0.8
12,0.07,0.03,2.0,12,11892eedcbe2,0.1,3,0.8
13,0.07,0.03,2.0,13,11892eedcbe2,0.1,3,0.8
0,0.07,0.03,2.0,0,56064aa38f88,0.1,3,0.8
1,0.07,0.03,7.0,1,56064aa38f88,0.1,3,0.8
2,0.07,0.03,18.0,2,56064aa38f88,0.1,3,0.8
3,0.07,0.03,72.0,3,56064aa38f88,0.1,3,0.8
4,0.07,0.03,187.0,4,56064aa38f88,0.1,3,0.8
5,0.07,0.03,384.0,5,56064aa38f88,0.1,3,0.8
6,0.07,0.03,590.0,6,56064aa38f88,0.1,3,0.8
7,0.07,0.03,718.0,7,56064aa38f88,0.1,3,0.8
8,0.07,0.03,822.0,8,56064aa38f88,0.1,3,0.8
9,0.07,0.03,994.0,9,56064aa38f88,0.1,3,0.8
10,0.07,0.03,1092.0,10,56064aa38f88,0.1,3,0.8
11,0.07,0.03,1133.0,11,56064aa38f88,0.1,3,0.8
12,0.07,0.03,1254.0,12,56064aa38f88,0.1,3,0.8
13,0.07,0.03,1356.0,13,56064aa38f88,0.1,3,0.8
0,0.07,0.03,1.0,0,1de4842b42fa,0.1,3,0.8
1,0.07,0.03,5.0,1,1de4842b42fa,0.1,3,0.8
2,0.07,0.03,8.0,2,1de4842b42fa,0.1,3,0.8
3,0.07,0.03,43.0,3,1de4842b42fa,0.1,3,0.8
4,0.07,0.03,108.0,4,1de4842b42fa,0.1,3,0.8
5,0.07,0.03,232.0,5,1de4842b42fa,0.1,3,0.8
6,0.07,0.03,446.0,6,1de4842b42fa,0.1,3,0.8
7,0.07,0.03,581.0,7,1de4842b42fa,0.1,3,0.8
8,0.07,0.03,689.0,8,1de4842b42fa,0.1,3,0.8
9,0.07,0.03,870.0,9,1de4842b42fa,0.1,3,0.8
10,0.07,0.03,990.0,10,1de4842b42fa,0.1,3,0.8
11,0.07,0.03,1057.0,11,1de4842b42fa,0.1,3,0.8
12,0.07,0.03,1200.0,12,1de4842b42fa,0.1,3,0.8
13,0.07,0.03,1310.0,13,1de4842b42fa,0.1,3,0.8
0,0.07,0.03,1.0,0,55df81d41e5f,0.1,3,0.8
1,0.07,0.03,1.0,1,55df81d41e5f,0.1,3,0.8
2,0.07,0.03,1.0,2,55df81d41e5f,0.1,3,0.8
3,0.07,0.03,1.0,3,55df81d41e5f,0.1,3,0.8
4,0.07,0.03,1.0,4,55df81d41e5f,0.1,3,0.8
5,0.07,0.03,1.0,5,55df81d41e5f,0.1,3,0.8
6,0.07,0.03,1.0,6,55df81d41e5f,0.1,3,0.8
7,0.07,0.03,1.0,7,55df81d41e5f,0.1,3,0.8
8,0.07,0.03,1.0,8,55df81d41e5f,0.1,3,0.8
9,0.07,0.03,1.0,9,55df81d41e5f,0.1,3,0.8
10,0.07,0.03,1.0,10,55df81d41e5f,0.1,3,0.8
11,0.07,0.03,1.0,11,55df81d41e5f,0.1,3,0.8
12,0.07,0.03,1.0,12,55df81d41e5f,0.1,3,0.8
13,0.07,0.03,1.0,13,55df81d41e5f,0.1,3,0.8
0,0.07,0.03,1.0,0,3045ad039274,0.1,3,0.8
1,0.07,0.03,1.0,1,3045ad039274,0.1,3,0.8
2,0.07,0.03,1.0,2,3045ad039274,0.1,3,0.8
3,0.07,0.03,1.0,3,3045ad039274,0.1,3,0.8
4,0.07,0.03,1.0,4,3045ad039274,0.1,3,0.8
5,0.07,0.03,1.0,5,3045ad039274,0.1,3,0.8
6,0.07,0.03,1.0,6,3045ad039274,0.1,3,0.8
7,0.07,0.03,1.0,7,3045ad039274,0.1,3,0.8
