,source,dest,weight
556,2559fc0f2cdc,549a2fac47d7,2
557,2559fc0f2cdc,91a73fd806ab,1
558,2559fc0f2cdc,ad508fd81a92,4
559,2559fc0f2cdc,b2cc86ae48fd,1
560,2559fc0f2cdc,ba2d97232907,3
561,255ac64f2a9b,1de4842b42fa,1
562,255ac64f2a9b,756e370e972c,1
563,255ac64f2a9b,bedc725da6f5,1
564,25762f360480,cea3bd05d426,1
565,260d66f31596,0d6f9709edae,1
566,260d66f31596,907bdcbc11fe,1
567,260d66f31596,9a2d94742295,1
568,263522fa2776,2e57ab2001f6,2
569,263522fa2776,bbc18deafe1b,1
570,263522fa2776,d034d34cda8a,1
571,2669177e036f,00e2c609b433,3
572,2669177e036f,0baf124b9c5e,1
573,2669177e036f,0d9a5484f79e,3
574,2669177e036f,3bd625f07792,1
575,2669177e036f,bcce03f625c2,1
576,266b82102da4,d034d34cda8a,1
577,268de994ffff,25124cd5d752,1
578,268de994ffff,75717d178c38,1
579,26a872e4a997,33a194cda7de,2
580,26a872e4a997,4ab75b931e46,1
581,26a872e4a997,7cd0b80510ba,1
582,26a872e4a997,c181e9b5dc7b,2
583,26a872e4a997,d02af9b90375,1
584,26a872e4a997,e8f248d7a437,1
585,26e2a5ca39aa,1a3c9e9512ea,5
586,26e2a5ca39aa,7cffec5b2779,1
587,26e2a5ca39aa,8a1d282fbc62,1
588,26e2a5ca39aa,9160bec81d69,3
589,26e2a5ca39aa,b10fd0da0efc,1
590,26e2a5ca39aa,dba8d675d13a,2
591,26eec94c80ed,7695e0f35f09,1
592,26eec94c80ed,a14840d04f84,1
593,26eec94c80ed,c58a755918d6,1
594,2754f6e1f004,4ec00b9df6bd,1
595,2754f6e1f004,a6ebcb693e61,1
596,27804d520f5b,a58cac7647f3,1
597,278f04d5dc97,fe44376f5c09,1
598,279639f1d002,97a6d21df7c5,2
599,279639f1d002,c7ce483fd1cc,1
600,2809dac9ae84,900ec63917ba,1
601,280e7a637bb8,130fb9040d57,1
602,280e7a637bb8,3510a92fc7dd,1
603,281d362c97c7,68722dedde84,1
604,281d362c97c7,73ad46f67b09,1
605,281d362c97c7,7f318d0dd07e,1
606,281d362c97c7,e4ed4d14170e,1
607,282b18d20c18,b2b48d24f7d0,1
608,2869acd96e48,2b910668f6f9,1
609,2934118e292b,b5871f9c7958,1
610,294cd5558aed,281d362c97c7,1
611,294cd5558aed,51e681141116,1
612,294cd5558aed,54b1cbe702d6,1
613,294cd5558aed,609de8094345,1
614,294cd5558aed,97782f82720e,2
615,294cd5558aed,979ee4d48a6d,1
616,294cd5558aed,b21592da48b2,1
617,294cd5558aed,bcce03f625c2,1
618,294cd5558aed,c094d2575323,1
619,296ec13ba317,6a287a1078c0,1
620,29938b66ee9c,27dce682e1ad,1
621,29eca57d2b89,39a3f33c719f,1
622,29eca57d2b89,9e67a4751728,2
623,29eca57d2b89,dc19bf694568,1
624,2a00d0014618,2fbaf708d69b,1
625,2a00d0014618,5e8a21ead848,1
626,2a00d0014618,7fc8b20b4ec5,1
627,2a13a24897aa,445553f40763,6
628,2a13a24897aa,52b403a5afce,5
629,2a13a24897aa,66d8d848ebc3,1
630,2a13a24897aa,8a1d282fbc62,1
631,2a13a24897aa,ed8b33038fc5,3
632,2a13a24897aa,fecb203bd177,1
633,2a5cd8f9b12d,759143de35e0,1
634,2a96810f857c,0b7c17df5c93,3
635,2b0b4e219041,8c99fd9fc5ec,1
636,2b6835698ec8,004cdd85f55a,1
637,2b6835698ec8,3bd625f07792,1
638,2b6835698ec8,483081937fa8,1
639,2b6835698ec8,5c0615567c82,1
640,2b6835698ec8,a6e0f1a76758,1
641,2b6835698ec8,c0861c4083c4,1
642,2b6835698ec8,f169433b549d,1
643,2b6835698ec8,f6f855d3bfc3,1
