,source,dest,month,year,season
658806,4860fb4eca2b,20a0b846a834,6,2022,WT
658807,20a0b846a834,545c0551165b,7,2022,WT
658810,4860fb4eca2b,545c0551165b,7,2022,WT
658821,4860fb4eca2b,545c0551165b,10,2022,SP
658822,545c0551165b,4860fb4eca2b,10,2022,SP
658829,545c0551165b,4860fb4eca2b,11,2022,SP
658937,6ef173bb0d5d,0c957eac7ed9,2,2022,SM
658938,0c957eac7ed9,b51e45a12fba,2,2022,SM
658939,b51e45a12fba,7c62d5d4b438,2,2022,SM
658942,e0688b1a2f32,7995b28bf42b,3,2022,AT
658945,4c79317d1d2e,9a2d94742295,3,2022,AT
658946,9a2d94742295,bd3a48f2c5f7,3,2022,AT
658952,c6f5c46f9e3d,862952ddccaf,3,2022,AT
658953,862952ddccaf,d7d5738a319c,3,2022,AT
658954,d7d5738a319c,682b73e4ac26,3,2022,AT
658955,682b73e4ac26,4332cd76590d,3,2022,AT
658956,4332cd76590d,aeda27270ccb,3,2022,AT
658957,aeda27270ccb,4ec00b9df6bd,3,2022,AT
658958,4ec00b9df6bd,cf74ccd1faf1,3,2022,AT
658959,cf74ccd1faf1,980d62c61247,3,2022,AT
658960,980d62c61247,f169433b549d,3,2022,AT
658961,f169433b549d,8f3b8bb1d60c,3,2022,AT
658965,69ae75e5fcda,756e370e972c,3,2022,AT
658966,756e370e972c,dbaf899fbd96,3,2022,AT
658967,dbaf899fbd96,6eac02c2ab0d,3,2022,AT
658968,6eac02c2ab0d,c0db79b8255c,3,2022,AT
658969,c0db79b8255c,3e6ea6702421,3,2022,AT
658972,1bd50a482b54,0886327340b1,4,2022,AT
658978,a20a2b7bb084,6dadffb2c738,4,2022,AT
658979,6dadffb2c738,c0ab51aef50c,4,2022,AT
658982,ae89ce58d543,0c957eac7ed9,4,2022,AT
658983,0c957eac7ed9,e3e18f8d188c,4,2022,AT
658984,e3e18f8d188c,bd3a48f2c5f7,4,2022,AT
658985,bd3a48f2c5f7,c0ab51aef50c,4,2022,AT
658989,69ae75e5fcda,5f9e3d4a0fa6,4,2022,AT
658990,5f9e3d4a0fa6,ad59c85b2e5f,4,2022,AT
659067,f87afe134edc,72a025714561,9,2022,SP
659068,72a025714561,8ff02e119c08,11,2022,SP
659069,8ff02e119c08,89c5b40d9fba,11,2022,SP
659072,72a025714561,f231cb2af995,11,2022,SP
659073,f231cb2af995,72a025714561,11,2022,SP
659074,72a025714561,89c5b40d9fba,11,2022,SP
659523,862952ddccaf,28096b238faf,10,2022,SP
659524,28096b238faf,862952ddccaf,10,2022,SP
659707,64cd896af0df,00e2c609b433,2,2022,SM
659708,bcce03f625c2,30eec89ddd9c,11,2022,SP
659709,30eec89ddd9c,c0bfc4af02d8,11,2022,SP
659718,bcce03f625c2,175eaa5c8922,12,2022,SM
659786,4bd8de3d0456,fd04adb49c21,1,2022,SM
659787,fd04adb49c21,56a246745588,1,2022,SM
659800,1f497cde557c,30eec89ddd9c,12,2022,SM
659841,224365f62f68,23e5ea1e37f7,11,2022,SP
659842,23e5ea1e37f7,6f1f5bf42259,11,2022,SP
659851,b68c4830cc9e,fe06da6e1e03,12,2022,SM
659852,fe06da6e1e03,48090555853d,12,2022,SM
659853,48090555853d,fa5e7e54261e,12,2022,SM
659854,fa5e7e54261e,04bf2867f7e7,12,2022,SM
659855,04bf2867f7e7,1813d3440861,12,2022,SM
659856,1813d3440861,04bf2867f7e7,12,2022,SM
659857,04bf2867f7e7,47b19f8bd140,12,2022,SM
659858,47b19f8bd140,10534d4e7a9b,12,2022,SM
659859,10534d4e7a9b,399bf708025f,12,2022,SM
659860,399bf708025f,6f1f5bf42259,12,2022,SM
659861,6f1f5bf42259,10534d4e7a9b,12,2022,SM
659862,10534d4e7a9b,b68c4830cc9e,12,2022,SM
659863,b68c4830cc9e,49a2c59db906,12,2022,SM
659864,49a2c59db906,04bf2867f7e7,12,2022,SM
659865,04bf2867f7e7,c6ab41a0b97a,12,2022,SM
659866,c6ab41a0b97a,23e5ea1e37f7,12,2022,SM
659889,9488401a6b5c,0c0a866d236e,11,2022,SP
659894,bbb27e28714e,0c0a866d236e,12,2022,SM
659908,ae89ce58d543,58839af42ed3,1,2022,SM
659909,58839af42ed3,ae89ce58d543,1,2022,SM
659910,ae89ce58d543,58839af42ed3,1,2022,SM
659911,58839af42ed3,ae89ce58d543,1,2022,SM
659912,ae89ce58d543,58839af42ed3,1,2022,SM
659913,58839af42ed3,a4231df40681,1,2022,SM
659914,a4231df40681,ae89ce58d543,1,2022,SM
659915,ae89ce58d543,cccfc2377e10,1,2022,SM
659916,cccfc2377e10,ae89ce58d543,1,2022,SM
659917,ae89ce58d543,cccfc2377e10,1,2022,SM
659918,cccfc2377e10,ae89ce58d543,1,2022,SM
659919,ae89ce58d543,58839af42ed3,1,2022,SM
659920,58839af42ed3,ae89ce58d543,1,2022,SM
659921,ae89ce58d543,58839af42ed3,1,2022,SM
659922,58839af42ed3,cccfc2377e10,1,2022,SM
659923,cccfc2377e10,58839af42ed3,1,2022,SM
659924,58839af42ed3,cccfc2377e10,1,2022,SM
659927,ae89ce58d543,58839af42ed3,1,2022,SM
659928,58839af42ed3,ae89ce58d543,1,2022,SM
659929,ae89ce58d543,20a0b846a834,1,2022,SM
659930,20a0b846a834,ae89ce58d543,2,2022,SM
659931,ae89ce58d543,a4231df40681,2,2022,SM
659932,a4231df40681,cccfc2377e10,2,2022,SM
659933,cccfc2377e10,ae89ce58d543,2,2022,SM
659934,ae89ce58d543,7c594c644910,2,2022,SM
659935,7c594c644910,8cdba996be62,2,2022,SM
659936,8cdba996be62,a4231df40681,2,2022,SM
659937,a4231df40681,8cdba996be62,2,2022,SM
659938,8cdba996be62,a4231df40681,2,2022,SM
659939,a4231df40681,ae89ce58d543,2,2022,SM
659940,ae89ce58d543,a4231df40681,2,2022,SM
659941,a4231df40681,cccfc2377e10,2,2022,SM
659942,cccfc2377e10,7c594c644910,3,2022,AT
659943,7c594c644910,cccfc2377e10,3,2022,AT
659944,cccfc2377e10,ae89ce58d543,3,2022,AT
659945,ae89ce58d543,20a0b846a834,3,2022,AT
659946,cccfc2377e10,20a0b846a834,4,2022,AT
659947,20a0b846a834,ae89ce58d543,4,2022,AT
659948,ae89ce58d543,58839af42ed3,4,2022,AT
659951,58839af42ed3,cccfc2377e10,4,2022,AT
659952,cccfc2377e10,20a0b846a834,4,2022,AT
659953,20a0b846a834,ae89ce58d543,4,2022,AT
659954,ae89ce58d543,cccfc2377e10,4,2022,AT
659955,cccfc2377e10,ae89ce58d543,5,2022,AT
659956,ae89ce58d543,cccfc2377e10,5,2022,AT
659957,cccfc2377e10,ae89ce58d543,5,2022,AT
659958,ae89ce58d543,20a0b846a834,5,2022,AT
659959,20a0b846a834,cccfc2377e10,5,2022,AT
659960,cccfc2377e10,ae89ce58d543,5,2022,AT
659961,ae89ce58d543,cccfc2377e10,5,2022,AT
659962,cccfc2377e10,ae89ce58d543,5,2022,AT
659966,cccfc2377e10,ae89ce58d543,5,2022,AT
659967,ae89ce58d543,cccfc2377e10,6,2022,WT
659968,cccfc2377e10,ae89ce58d543,6,2022,WT
659969,ae89ce58d543,fa0cb0b93e1b,6,2022,WT
659970,fa0cb0b93e1b,ae89ce58d543,6,2022,WT
659973,58839af42ed3,cccfc2377e10,6,2022,WT
659979,a4231df40681,ae89ce58d543,7,2022,WT
659983,20a0b846a834,a4231df40681,7,2022,WT
659984,cccfc2377e10,ae89ce58d543,7,2022,WT
659985,ae89ce58d543,cccfc2377e10,7,2022,WT
659986,cccfc2377e10,ae89ce58d543,7,2022,WT
659987,ae89ce58d543,a4231df40681,7,2022,WT
659988,a4231df40681,cccfc2377e10,7,2022,WT
659989,cccfc2377e10,a4231df40681,8,2022,WT
659990,a4231df40681,cccfc2377e10,8,2022,WT
659996,58839af42ed3,ae89ce58d543,8,2022,WT
659999,ae89ce58d543,a4231df40681,8,2022,WT
660000,a4231df40681,373a4a16eaf9,9,2022,SP
660001,373a4a16eaf9,ae89ce58d543,9,2022,SP
660006,ae89ce58d543,373a4a16eaf9,9,2022,SP
660009,58839af42ed3,373a4a16eaf9,9,2022,SP
660010,373a4a16eaf9,ae89ce58d543,9,2022,SP
660011,ae89ce58d543,58839af42ed3,9,2022,SP
660012,58839af42ed3,cccfc2377e10,9,2022,SP
660015,cccfc2377e10,373a4a16eaf9,10,2022,SP
660016,373a4a16eaf9,58839af42ed3,10,2022,SP
660017,58839af42ed3,373a4a16eaf9,10,2022,SP
660018,373a4a16eaf9,cccfc2377e10,10,2022,SP
660028,ae89ce58d543,7c594c644910,11,2022,SP
660029,7c594c644910,ae89ce58d543,11,2022,SP
660030,ae89ce58d543,cccfc2377e10,11,2022,SP
660031,cccfc2377e10,ae89ce58d543,11,2022,SP
660032,ae89ce58d543,cccfc2377e10,11,2022,SP
660033,cccfc2377e10,58839af42ed3,11,2022,SP
660034,58839af42ed3,a4231df40681,11,2022,SP
660035,a4231df40681,ae89ce58d543,11,2022,SP
660036,ae89ce58d543,58839af42ed3,11,2022,SP
660037,58839af42ed3,ae89ce58d543,11,2022,SP
660038,ae89ce58d543,58839af42ed3,11,2022,SP
660039,58839af42ed3,7e051ba37ad4,11,2022,SP
660040,7e051ba37ad4,cccfc2377e10,11,2022,SP
660046,7e051ba37ad4,373a4a16eaf9,12,2022,SM
660047,373a4a16eaf9,58839af42ed3,12,2022,SM
660048,58839af42ed3,7e051ba37ad4,12,2022,SM
660049,7e051ba37ad4,373a4a16eaf9,12,2022,SM
660054,cccfc2377e10,4ede76d3a446,12,2022,SM
660055,4ede76d3a446,cccfc2377e10,12,2022,SM
660056,cccfc2377e10,4ede76d3a446,12,2022,SM
660057,4ede76d3a446,cccfc2377e10,12,2022,SM
660058,cccfc2377e10,58839af42ed3,12,2022,SM
660059,58839af42ed3,7c594c644910,12,2022,SM
660060,7c594c644910,ae89ce58d543,12,2022,SM
660061,ae89ce58d543,373a4a16eaf9,12,2022,SM
660062,373a4a16eaf9,ae89ce58d543,12,2022,SM
660407,65b1818716eb,10973be83a0f,1,2022,SM
660408,10973be83a0f,483081937fa8,1,2022,SM
660411,ca0ac34440ba,6bebf9fc57b8,1,2022,SM
660412,6bebf9fc57b8,fc13e8970bd1,1,2022,SM
660413,fc13e8970bd1,483081937fa8,1,2022,SM
660414,483081937fa8,7243ae377c21,1,2022,SM
660415,7243ae377c21,78168d2921f8,1,2022,SM
660416,78168d2921f8,ca0ac34440ba,1,2022,SM
660417,ca0ac34440ba,65b1818716eb,1,2022,SM
660418,65b1818716eb,ca0ac34440ba,1,2022,SM
660419,ca0ac34440ba,6bebf9fc57b8,2,2022,SM
660420,6bebf9fc57b8,483081937fa8,2,2022,SM
660421,483081937fa8,7243ae377c21,2,2022,SM
660422,7243ae377c21,ca0ac34440ba,2,2022,SM
660423,ca0ac34440ba,7243ae377c21,2,2022,SM
660424,7243ae377c21,ca0ac34440ba,2,2022,SM
660425,ca0ac34440ba,fc13e8970bd1,2,2022,SM
660428,6bebf9fc57b8,65b1818716eb,3,2022,AT
660429,483081937fa8,ca0ac34440ba,7,2022,WT
660430,ca0ac34440ba,6bebf9fc57b8,7,2022,WT
660431,6bebf9fc57b8,10973be83a0f,7,2022,WT
660432,10973be83a0f,ca0ac34440ba,7,2022,WT
660433,ca0ac34440ba,483081937fa8,8,2022,WT
660434,483081937fa8,7243ae377c21,8,2022,WT
660435,7243ae377c21,483081937fa8,8,2022,WT
660436,483081937fa8,10973be83a0f,8,2022,WT
660437,10973be83a0f,7243ae377c21,8,2022,WT
660438,7243ae377c21,ca0ac34440ba,9,2022,SP
660439,ca0ac34440ba,78168d2921f8,9,2022,SP
660440,78168d2921f8,bbc18deafe1b,9,2022,SP
660441,bbc18deafe1b,78168d2921f8,9,2022,SP
660442,78168d2921f8,bbc18deafe1b,9,2022,SP
660443,bbc18deafe1b,78168d2921f8,9,2022,SP
660444,78168d2921f8,ca0ac34440ba,9,2022,SP
660445,ca0ac34440ba,483081937fa8,10,2022,SP
660446,483081937fa8,6bebf9fc57b8,10,2022,SP
660447,6bebf9fc57b8,caa27da5d078,10,2022,SP
660448,caa27da5d078,fc13e8970bd1,10,2022,SP
660449,fc13e8970bd1,78168d2921f8,10,2022,SP
660450,78168d2921f8,fc13e8970bd1,10,2022,SP
660451,fc13e8970bd1,10973be83a0f,10,2022,SP
660452,10973be83a0f,483081937fa8,10,2022,SP
660453,483081937fa8,10973be83a0f,10,2022,SP
660454,10973be83a0f,78168d2921f8,10,2022,SP
660455,78168d2921f8,483081937fa8,10,2022,SP
660456,483081937fa8,ca0ac34440ba,11,2022,SP
660457,ca0ac34440ba,caa27da5d078,11,2022,SP
660458,caa27da5d078,7243ae377c21,11,2022,SP
660459,7243ae377c21,78168d2921f8,11,2022,SP
660460,78168d2921f8,ca0ac34440ba,11,2022,SP
660461,ca0ac34440ba,78168d2921f8,11,2022,SP
660462,78168d2921f8,7243ae377c21,11,2022,SP
660463,7243ae377c21,78168d2921f8,11,2022,SP
660464,78168d2921f8,7243ae377c21,11,2022,SP
660465,7243ae377c21,10973be83a0f,11,2022,SP
660466,10973be83a0f,7243ae377c21,11,2022,SP
660467,7243ae377c21,78168d2921f8,11,2022,SP
660468,78168d2921f8,7243ae377c21,11,2022,SP
660469,7243ae377c21,10973be83a0f,11,2022,SP
660470,10973be83a0f,78168d2921f8,11,2022,SP
660471,78168d2921f8,10973be83a0f,11,2022,SP
660472,10973be83a0f,6bebf9fc57b8,12,2022,SM
660473,6bebf9fc57b8,bbc18deafe1b,12,2022,SM
660474,bbc18deafe1b,483081937fa8,12,2022,SM
660475,483081937fa8,bbc18deafe1b,12,2022,SM
660476,bbc18deafe1b,6bebf9fc57b8,12,2022,SM
660479,6bebf9fc57b8,ca0ac34440ba,12,2022,SM
660480,ca0ac34440ba,caa27da5d078,12,2022,SM
660481,caa27da5d078,483081937fa8,12,2022,SM
660482,483081937fa8,fc13e8970bd1,12,2022,SM
660483,fc13e8970bd1,6bebf9fc57b8,12,2022,SM
660484,6bebf9fc57b8,fc13e8970bd1,12,2022,SM
660485,fc13e8970bd1,7243ae377c21,12,2022,SM
660486,7243ae377c21,fc13e8970bd1,12,2022,SM
660487,fc13e8970bd1,7243ae377c21,12,2022,SM
660488,7243ae377c21,fc13e8970bd1,12,2022,SM
660736,c1c182347e49,9488401a6b5c,1,2022,SM
660743,9488401a6b5c,2210083ac9e0,1,2022,SM
660744,2210083ac9e0,9488401a6b5c,1,2022,SM
660749,9488401a6b5c,2210083ac9e0,1,2022,SM
660750,2210083ac9e0,9488401a6b5c,1,2022,SM
660753,9488401a6b5c,0c0a866d236e,1,2022,SM
660754,0c0a866d236e,2210083ac9e0,1,2022,SM
660755,2210083ac9e0,9488401a6b5c,1,2022,SM
660760,2210083ac9e0,9488401a6b5c,2,2022,SM
660765,9488401a6b5c,c1c182347e49,2,2022,SM
660766,c1c182347e49,9488401a6b5c,2,2022,SM
660776,0c0a866d236e,9488401a6b5c,4,2022,AT
660777,9488401a6b5c,c1c182347e49,4,2022,AT
660781,c1c182347e49,9c37e7118d74,6,2022,WT
660798,2210083ac9e0,0c0a866d236e,6,2022,WT
660799,0c0a866d236e,2210083ac9e0,6,2022,WT
660800,2210083ac9e0,9488401a6b5c,6,2022,WT
660801,9488401a6b5c,0c0a866d236e,6,2022,WT
660802,0c0a866d236e,2210083ac9e0,6,2022,WT
660805,0c0a866d236e,c1c182347e49,6,2022,WT
660806,c1c182347e49,2210083ac9e0,6,2022,WT
660811,c1c182347e49,9c37e7118d74,6,2022,WT
660814,9c37e7118d74,2210083ac9e0,7,2022,WT
660815,2210083ac9e0,9c37e7118d74,7,2022,WT
660818,9c37e7118d74,2210083ac9e0,7,2022,WT
660821,9c37e7118d74,2210083ac9e0,7,2022,WT
660822,2210083ac9e0,9c37e7118d74,7,2022,WT
660823,9c37e7118d74,9488401a6b5c,7,2022,WT
660824,9488401a6b5c,2210083ac9e0,7,2022,WT
660829,9c37e7118d74,0c0a866d236e,7,2022,WT
660834,9c37e7118d74,c1c182347e49,7,2022,WT
660841,9c37e7118d74,0c0a866d236e,8,2022,WT
660894,8cdba996be62,4860fb4eca2b,2,2022,SM
660895,4860fb4eca2b,8cdba996be62,2,2022,SM
660898,4860fb4eca2b,20a0b846a834,4,2022,AT
660899,20a0b846a834,545c0551165b,5,2022,AT
660906,4860fb4eca2b,20a0b846a834,5,2022,AT
660907,20a0b846a834,4860fb4eca2b,5,2022,AT
660910,4860fb4eca2b,545c0551165b,5,2022,AT
660911,545c0551165b,20a0b846a834,6,2022,WT
660912,20a0b846a834,4860fb4eca2b,6,2022,WT
660913,4860fb4eca2b,545c0551165b,6,2022,WT
660914,545c0551165b,4860fb4eca2b,6,2022,WT
660917,4860fb4eca2b,20a0b846a834,6,2022,WT
660918,20a0b846a834,4860fb4eca2b,6,2022,WT
660927,4860fb4eca2b,545c0551165b,8,2022,WT
660928,545c0551165b,4860fb4eca2b,9,2022,SP
660931,4860fb4eca2b,20a0b846a834,9,2022,SP
660932,20a0b846a834,4860fb4eca2b,9,2022,SP
660935,20a0b846a834,4860fb4eca2b,11,2022,SP
660936,545c0551165b,4860fb4eca2b,11,2022,SP
660937,4860fb4eca2b,20a0b846a834,12,2022,SM
660938,20a0b846a834,4860fb4eca2b,12,2022,SM
661048,087741e65b10,79b50932dd99,6,2022,WT
661055,4bbcec8e8147,087741e65b10,10,2022,SP
661058,087741e65b10,4bbcec8e8147,10,2022,SP
661099,9ed614721c31,fe9867174ca9,11,2022,SP
661100,fe9867174ca9,9ed614721c31,11,2022,SP
661101,9ed614721c31,fe9867174ca9,11,2022,SP
661102,fe9867174ca9,3b8321fe7f0e,11,2022,SP
661103,3b8321fe7f0e,fcf15d230a8e,11,2022,SP
661104,fcf15d230a8e,19439c8fbdeb,11,2022,SP
661105,19439c8fbdeb,3b8321fe7f0e,11,2022,SP
661106,3b8321fe7f0e,2559fc0f2cdc,11,2022,SP
661107,2559fc0f2cdc,8cb4e2e95bef,11,2022,SP
661108,8cb4e2e95bef,3b8321fe7f0e,11,2022,SP
661109,3b8321fe7f0e,8cb4e2e95bef,11,2022,SP
661110,8cb4e2e95bef,fcf15d230a8e,11,2022,SP
661111,fcf15d230a8e,ba2d97232907,11,2022,SP
661112,ba2d97232907,2559fc0f2cdc,11,2022,SP
661113,2559fc0f2cdc,3b8321fe7f0e,11,2022,SP
661114,3b8321fe7f0e,8cb4e2e95bef,11,2022,SP
661121,91a73fd806ab,3b8321fe7f0e,11,2022,SP
661122,3b8321fe7f0e,8cb4e2e95bef,11,2022,SP
661123,8cb4e2e95bef,3b8321fe7f0e,11,2022,SP
661124,3b8321fe7f0e,8cb4e2e95bef,11,2022,SP
661125,8cb4e2e95bef,3b8321fe7f0e,11,2022,SP
661126,3b8321fe7f0e,8cb4e2e95bef,11,2022,SP
661127,8cb4e2e95bef,fcf15d230a8e,12,2022,SM
661128,fcf15d230a8e,3b8321fe7f0e,12,2022,SM
661129,3b8321fe7f0e,fcf15d230a8e,12,2022,SM
661130,fcf15d230a8e,19439c8fbdeb,12,2022,SM
661131,19439c8fbdeb,2559fc0f2cdc,12,2022,SM
661132,2559fc0f2cdc,3b8321fe7f0e,12,2022,SM
661133,3b8321fe7f0e,19439c8fbdeb,12,2022,SM
661134,19439c8fbdeb,3b8321fe7f0e,12,2022,SM
661135,3b8321fe7f0e,2559fc0f2cdc,12,2022,SM
661136,2559fc0f2cdc,3b8321fe7f0e,12,2022,SM
661137,3b8321fe7f0e,2559fc0f2cdc,12,2022,SM
661138,2559fc0f2cdc,ba2d97232907,12,2022,SM
661139,ba2d97232907,3b8321fe7f0e,12,2022,SM
661140,3b8321fe7f0e,ba2d97232907,12,2022,SM
661141,ba2d97232907,3b8321fe7f0e,12,2022,SM
661142,3b8321fe7f0e,ba2d97232907,12,2022,SM
661143,ba2d97232907,19439c8fbdeb,12,2022,SM
661144,19439c8fbdeb,3b8321fe7f0e,12,2022,SM
661145,3b8321fe7f0e,ba2d97232907,12,2022,SM
661146,ba2d97232907,3b8321fe7f0e,12,2022,SM
661147,3b8321fe7f0e,19439c8fbdeb,12,2022,SM
661148,19439c8fbdeb,8cb4e2e95bef,12,2022,SM
661149,8cb4e2e95bef,3b8321fe7f0e,12,2022,SM
661150,3b8321fe7f0e,2559fc0f2cdc,12,2022,SM
661151,2559fc0f2cdc,8cb4e2e95bef,12,2022,SM
661152,8cb4e2e95bef,18fb42c6b3e2,12,2022,SM
661153,18fb42c6b3e2,3b8321fe7f0e,12,2022,SM
661154,3b8321fe7f0e,19439c8fbdeb,12,2022,SM
661155,19439c8fbdeb,3b8321fe7f0e,12,2022,SM
661156,3b8321fe7f0e,37497c2c7134,12,2022,SM
661157,37497c2c7134,3b8321fe7f0e,12,2022,SM
661158,3b8321fe7f0e,19439c8fbdeb,12,2022,SM
661159,19439c8fbdeb,3b8321fe7f0e,12,2022,SM
661160,3b8321fe7f0e,19439c8fbdeb,12,2022,SM
661161,19439c8fbdeb,3b8321fe7f0e,12,2022,SM
661331,d55bec63f284,4898b2c89209,11,2022,SP
661332,4898b2c89209,23cdd018d515,11,2022,SP
661416,c6bf1113e45c,0320528adcce,10,2022,SP
661417,0320528adcce,e964bfee919e,10,2022,SP
661418,e964bfee919e,74350d2c2d26,10,2022,SP
661419,74350d2c2d26,e964bfee919e,10,2022,SP
661420,e964bfee919e,0320528adcce,10,2022,SP
661421,0320528adcce,c6bf1113e45c,10,2022,SP
661422,c6bf1113e45c,74350d2c2d26,10,2022,SP
661423,74350d2c2d26,c6bf1113e45c,10,2022,SP
661568,bae73c074541,cc4b353fbba9,12,2022,SM
661570,b08e06598d57,b8a3a094fb6d,6,2022,WT
661571,88198827bccc,dd9aeb023009,9,2022,SP
661573,5fb5004f1cca,88198827bccc,11,2022,SP
661574,88198827bccc,1d1e4a41d078,11,2022,SP
661575,1d1e4a41d078,88198827bccc,11,2022,SP
661576,88198827bccc,bed098e33b7d,12,2022,SM
661577,bed098e33b7d,5fb5004f1cca,12,2022,SM
661578,5fb5004f1cca,88198827bccc,12,2022,SM
661579,88198827bccc,bed098e33b7d,12,2022,SM
661582,1d1e4a41d078,bed098e33b7d,12,2022,SM
661583,bed098e33b7d,1d1e4a41d078,12,2022,SM
661584,1d1e4a41d078,5fb5004f1cca,12,2022,SM
662078,693d41b8407e,efa23694266f,2,2022,SM
662079,efa23694266f,693d41b8407e,2,2022,SM
662080,693d41b8407e,efa23694266f,2,2022,SM
662081,efa23694266f,693d41b8407e,2,2022,SM
662082,693d41b8407e,efa23694266f,2,2022,SM
662083,efa23694266f,693d41b8407e,2,2022,SM
662084,693d41b8407e,efa23694266f,2,2022,SM
662085,efa23694266f,693d41b8407e,2,2022,SM
662102,9160bec81d69,c2b38d78fe58,6,2022,WT
662103,c2b38d78fe58,1a3c9e9512ea,6,2022,WT
662104,1a3c9e9512ea,dba8d675d13a,6,2022,WT
662105,dba8d675d13a,1a3c9e9512ea,6,2022,WT
662106,1a3c9e9512ea,dba8d675d13a,6,2022,WT
662107,dba8d675d13a,1a3c9e9512ea,6,2022,WT
662108,1a3c9e9512ea,c2b38d78fe58,7,2022,WT
662109,c2b38d78fe58,1a3c9e9512ea,7,2022,WT
662110,1a3c9e9512ea,c2b38d78fe58,7,2022,WT
662111,c2b38d78fe58,1a3c9e9512ea,8,2022,WT
662112,1a3c9e9512ea,c2b38d78fe58,8,2022,WT
662113,c2b38d78fe58,7cffec5b2779,8,2022,WT
662114,7cffec5b2779,1a3c9e9512ea,8,2022,WT
662115,1a3c9e9512ea,7cffec5b2779,8,2022,WT
662116,7cffec5b2779,1a3c9e9512ea,8,2022,WT
662117,1a3c9e9512ea,c2b38d78fe58,8,2022,WT
662118,c2b38d78fe58,7cffec5b2779,8,2022,WT
662119,7cffec5b2779,1a3c9e9512ea,8,2022,WT
662122,1a3c9e9512ea,26e2a5ca39aa,9,2022,SP
662123,26e2a5ca39aa,1a3c9e9512ea,9,2022,SP
662124,1a3c9e9512ea,dba8d675d13a,9,2022,SP
662125,dba8d675d13a,c2b38d78fe58,9,2022,SP
662126,c2b38d78fe58,7cffec5b2779,9,2022,SP
662127,7cffec5b2779,1a3c9e9512ea,9,2022,SP
662128,1a3c9e9512ea,26e2a5ca39aa,9,2022,SP
662129,26e2a5ca39aa,3a712cb6cf33,9,2022,SP
662130,3a712cb6cf33,1a3c9e9512ea,9,2022,SP
662131,1a3c9e9512ea,26e2a5ca39aa,9,2022,SP
662132,26e2a5ca39aa,7cffec5b2779,9,2022,SP
662133,7cffec5b2779,9160bec81d69,9,2022,SP
662134,9160bec81d69,26e2a5ca39aa,9,2022,SP
662135,26e2a5ca39aa,c2b38d78fe58,9,2022,SP
662136,c2b38d78fe58,1a3c9e9512ea,10,2022,SP
662137,1a3c9e9512ea,7cffec5b2779,10,2022,SP
662138,7cffec5b2779,26e2a5ca39aa,10,2022,SP
662139,26e2a5ca39aa,c2b38d78fe58,10,2022,SP
662140,c2b38d78fe58,7cffec5b2779,10,2022,SP
662141,7cffec5b2779,1a3c9e9512ea,10,2022,SP
662142,1a3c9e9512ea,26e2a5ca39aa,10,2022,SP
662143,26e2a5ca39aa,1a3c9e9512ea,10,2022,SP
662144,1a3c9e9512ea,26e2a5ca39aa,10,2022,SP
662147,26e2a5ca39aa,c2b38d78fe58,11,2022,SP
662148,c2b38d78fe58,26e2a5ca39aa,11,2022,SP
662149,26e2a5ca39aa,1a3c9e9512ea,11,2022,SP
662150,1a3c9e9512ea,9160bec81d69,11,2022,SP
662151,9160bec81d69,7cffec5b2779,11,2022,SP
662152,7cffec5b2779,c2b38d78fe58,11,2022,SP
662153,c2b38d78fe58,9160bec81d69,11,2022,SP
662154,9160bec81d69,26e2a5ca39aa,11,2022,SP
662155,26e2a5ca39aa,7cffec5b2779,11,2022,SP
662156,7cffec5b2779,c2b38d78fe58,11,2022,SP
662157,c2b38d78fe58,26e2a5ca39aa,11,2022,SP
662158,26e2a5ca39aa,c2b38d78fe58,11,2022,SP
662159,c2b38d78fe58,9160bec81d69,11,2022,SP
662160,9160bec81d69,7cffec5b2779,11,2022,SP
662161,7cffec5b2779,1a3c9e9512ea,11,2022,SP
662162,1a3c9e9512ea,26e2a5ca39aa,11,2022,SP
662163,26e2a5ca39aa,1a3c9e9512ea,11,2022,SP
662164,1a3c9e9512ea,7cffec5b2779,11,2022,SP
662165,7cffec5b2779,26e2a5ca39aa,12,2022,SM
662166,26e2a5ca39aa,c2b38d78fe58,12,2022,SM
662167,c2b38d78fe58,7cffec5b2779,12,2022,SM
662168,7cffec5b2779,3a712cb6cf33,12,2022,SM
662169,3a712cb6cf33,7cffec5b2779,12,2022,SM
662170,7cffec5b2779,26e2a5ca39aa,12,2022,SM
662171,26e2a5ca39aa,1a3c9e9512ea,12,2022,SM
662172,1a3c9e9512ea,7cffec5b2779,12,2022,SM
662173,7cffec5b2779,26e2a5ca39aa,12,2022,SM
662174,26e2a5ca39aa,7cffec5b2779,12,2022,SM
662175,7cffec5b2779,3a712cb6cf33,12,2022,SM
662176,3a712cb6cf33,1a3c9e9512ea,12,2022,SM
662179,c2b38d78fe58,26e2a5ca39aa,12,2022,SM
662780,249298388b45,3392b68c878a,1,2022,SM
662781,3392b68c878a,a20a2b7bb084,1,2022,SM
662786,792357bfece3,a20a2b7bb084,1,2022,SM
662790,6eac02c2ab0d,eba5b282a14d,1,2022,SM
662798,01a0123885eb,527fda157ed0,1,2022,SM
662809,ed6dea48048c,c96094ff9f6c,2,2022,SM
662816,b4801b543a6f,c4d605256b4e,2,2022,SM
662817,c4d605256b4e,3392b68c878a,2,2022,SM
662818,3392b68c878a,6ebfbaa109e2,2,2022,SM
